timestamp,flight_time,ground_truth,phys_height,phys_vx,phys_vy,phys_vz,phys_pitch,phys_roll,phys_yaw,phys_a_mag,phys_r_h,phys_chi2,cyb_pkt_rate,cyb_inter_arrival,cyb_bad_packets,l1_violation,l1_reason,l2_predicted_class,l2_confidence,l2_prob_benign,l2_prob_dos,l2_prob_replay,l2_prob_evil_twin,l2_prob_fdi,l2_reason
1789760103.350,238.232,Benign,0.016,-0.010,0.010,0.000,0.00,-0.01,176.72,0.000,0.000,0.664,113.57,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760103.596,238.477,Benign,0.016,-0.010,0.010,0.000,0.00,-0.01,176.72,0.000,0.000,0.664,113.51,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760103.846,238.727,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.71,0.000,-0.001,0.664,113.53,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760103.996,238.877,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.71,0.000,0.000,0.665,113.44,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.4 pkts/s > 70 pkts/s)"
1789760104.158,239.040,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.71,0.000,0.000,0.665,103.85,0.1623,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.8 pkts/s > 70 pkts/s)"
1789760104.346,239.227,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.70,0.000,0.000,0.665,113.69,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760104.496,239.377,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.70,0.000,0.000,0.665,113.70,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760104.697,239.578,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.70,0.000,0.000,0.665,113.68,0.0006,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760104.849,239.730,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.69,0.000,0.000,0.665,113.70,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760104.999,239.880,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.68,0.000,0.000,0.665,113.66,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760105.162,240.044,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.68,0.000,0.000,0.665,103.99,0.1631,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.0 pkts/s > 70 pkts/s)"
1789760105.344,240.225,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.68,0.000,0.000,0.665,113.80,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760105.494,240.375,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.67,0.000,0.000,0.664,113.48,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760105.699,240.580,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.67,0.000,0.000,0.664,113.51,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760105.946,240.828,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.67,0.000,0.000,0.664,113.68,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760106.097,240.978,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.66,0.000,0.000,0.665,113.53,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760106.247,241.128,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.66,0.000,0.000,0.665,113.59,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760106.448,241.330,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.66,0.000,0.000,0.665,113.59,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760106.599,241.480,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.65,0.000,0.000,0.665,113.66,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760106.749,241.631,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.65,0.000,0.000,0.665,113.63,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760106.951,241.832,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.65,0.000,0.000,0.665,113.59,0.0006,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760107.163,242.044,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.64,0.000,0.000,0.665,103.61,0.1682,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.6 pkts/s > 70 pkts/s)"
1789760107.347,242.228,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.64,0.000,0.000,0.666,113.77,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760107.596,242.478,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.63,0.000,0.000,0.665,113.63,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760107.747,242.628,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.63,0.000,0.000,0.665,113.55,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760107.950,242.831,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.63,0.000,0.000,0.665,113.47,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760108.160,243.041,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.63,0.000,0.000,0.665,103.95,0.1604,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.0 pkts/s > 70 pkts/s)"
1789760108.346,243.227,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.62,0.000,0.000,0.665,113.87,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760108.595,243.476,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.62,0.000,0.000,0.665,113.97,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.0 pkts/s > 70 pkts/s)"
1789760108.745,243.627,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.61,0.000,0.000,0.665,113.46,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760108.947,243.828,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.61,0.000,0.000,0.665,113.53,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760109.158,244.039,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.61,0.000,0.000,0.665,104.06,0.1641,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.1 pkts/s > 70 pkts/s)"
1789760109.342,244.224,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.60,0.000,0.000,0.665,113.96,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.0 pkts/s > 70 pkts/s)"
1789760109.492,244.374,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.60,0.000,0.000,0.665,113.86,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760109.694,244.576,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.60,0.000,0.000,0.665,114.06,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.1 pkts/s > 70 pkts/s)"
1789760109.846,244.727,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.59,0.000,0.000,0.665,113.93,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760110.096,244.977,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.59,0.000,0.000,0.665,113.68,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760110.346,245.227,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.59,0.000,0.000,0.665,113.67,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760110.496,245.377,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.58,0.000,0.000,0.665,113.68,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760110.698,245.579,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.58,0.000,0.000,0.665,113.67,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760110.942,245.824,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.58,0.000,0.000,0.664,113.81,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760111.099,245.980,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.57,0.000,0.000,0.665,113.26,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.3 pkts/s > 70 pkts/s)"
1789760111.348,246.230,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.57,0.000,0.000,0.665,113.39,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.4 pkts/s > 70 pkts/s)"
1789760111.596,246.477,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.57,0.000,0.000,0.665,113.69,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760111.845,246.726,Benign,0.016,-0.010,0.010,0.000,0.00,-0.01,176.56,0.000,0.001,0.665,113.76,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760111.995,246.876,Benign,0.016,-0.010,0.010,0.000,0.00,-0.00,176.56,0.000,0.000,0.665,113.59,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760112.160,247.041,Benign,0.016,-0.010,0.010,0.000,0.00,-0.00,176.56,0.000,0.000,0.665,103.89,0.1611,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.9 pkts/s > 70 pkts/s)"
1789760112.348,247.230,Benign,0.016,-0.010,0.010,0.000,0.00,-0.00,176.55,0.000,0.000,0.665,113.64,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760112.598,247.480,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.55,0.000,-0.001,0.665,113.28,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.3 pkts/s > 70 pkts/s)"
1789760112.843,247.724,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.55,0.000,0.000,0.665,114.03,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.0 pkts/s > 70 pkts/s)"
1789760112.993,247.874,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.54,0.000,0.000,0.665,113.90,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760113.159,248.040,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.54,0.000,0.000,0.665,104.07,0.1654,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.1 pkts/s > 70 pkts/s)"
1789760113.344,248.226,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.54,0.000,0.000,0.666,113.75,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760113.495,248.376,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.54,0.000,0.000,0.666,113.46,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760113.679,248.561,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.54,0.000,0.000,0.666,108.45,0.0812,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (108.4 pkts/s > 70 pkts/s)"
1789760113.846,248.727,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.53,0.000,0.000,0.665,113.89,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760113.996,248.877,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.53,0.000,0.000,0.666,113.47,0.0004,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760114.163,249.044,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.53,0.000,0.000,0.666,103.86,0.1620,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.9 pkts/s > 70 pkts/s)"
1789760114.341,249.222,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.53,0.000,0.000,0.666,114.18,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.2 pkts/s > 70 pkts/s)"
1789760114.491,249.372,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.52,0.000,0.000,0.666,113.71,0.0004,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760114.695,249.577,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.52,0.000,0.000,0.666,113.56,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760114.944,249.826,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.52,0.000,0.000,0.665,113.70,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760115.096,249.978,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.52,0.000,0.000,0.666,113.50,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760115.344,250.226,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.51,0.000,0.000,0.666,113.92,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760115.494,250.376,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.51,0.000,0.000,0.666,113.66,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760115.696,250.577,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.51,0.000,0.000,0.666,113.68,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760115.847,250.729,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.51,0.000,0.000,0.666,113.90,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760116.092,250.973,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.50,0.000,0.000,0.666,113.61,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760116.242,251.124,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.50,0.000,0.000,0.666,113.63,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760116.445,251.326,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.50,0.000,0.000,0.666,113.68,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760116.597,251.479,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.50,0.000,0.000,0.666,113.48,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760116.747,251.629,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,113.47,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760116.949,251.830,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,113.47,0.0004,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760117.161,252.043,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,103.78,0.1658,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.8 pkts/s > 70 pkts/s)"
1789760117.349,252.230,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,113.50,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760117.499,252.380,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,113.38,0.0033,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.4 pkts/s > 70 pkts/s)"
1789760117.705,252.587,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.49,0.000,0.000,0.666,113.18,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.2 pkts/s > 70 pkts/s)"
1789760117.948,252.829,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.48,0.000,0.000,0.666,113.33,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.3 pkts/s > 70 pkts/s)"
1789760118.158,253.040,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.48,0.000,0.000,0.666,103.89,0.1618,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (103.9 pkts/s > 70 pkts/s)"
1789760118.347,253.228,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.48,0.000,0.000,0.666,113.68,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760118.497,253.379,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.48,0.000,0.000,0.666,113.71,0.0004,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760118.698,253.580,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.48,0.000,0.000,0.666,113.69,0.0005,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760118.849,253.730,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.47,0.000,0.000,0.665,113.49,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760118.999,253.880,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.47,0.000,0.000,0.666,113.60,0.0003,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760119.161,254.043,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.47,0.000,0.000,0.666,103.98,0.1621,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.0 pkts/s > 70 pkts/s)"
1789760119.350,254.231,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.47,0.000,0.000,0.666,114.01,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (114.0 pkts/s > 70 pkts/s)"
1789760119.597,254.478,Benign,0.015,-0.010,0.010,0.000,0.00,-0.01,176.47,0.000,0.000,0.665,113.73,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.7 pkts/s > 70 pkts/s)"
1789760119.747,254.628,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.46,0.000,0.000,0.665,113.58,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760119.948,254.830,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.46,0.000,0.000,0.665,113.59,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
1789760120.105,254.986,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.46,0.000,0.000,0.666,113.14,0.0006,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.1 pkts/s > 70 pkts/s)"
1789760120.350,255.231,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.46,0.000,0.000,0.666,113.53,0.0001,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.5 pkts/s > 70 pkts/s)"
1789760120.597,255.478,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.46,0.000,0.000,0.666,113.79,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760120.846,255.728,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.45,0.000,0.000,0.666,113.87,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.9 pkts/s > 70 pkts/s)"
1789760120.996,255.878,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.45,0.000,0.000,0.665,113.83,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.8 pkts/s > 70 pkts/s)"
1789760121.160,256.041,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.45,0.000,0.000,0.665,104.11,0.1634,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (104.1 pkts/s > 70 pkts/s)"
1789760121.347,256.228,Benign,0.015,-0.010,0.010,0.000,0.00,-0.00,176.45,0.000,0.000,0.666,113.63,0.0002,100,False,"Nominal Kinematics",DoS,0.980,0.0100,0.9800,0.0050,0.0030,0.0020,"Packet Flood (113.6 pkts/s > 70 pkts/s)"
